pointid	key	value	Naam	tar_group	cvvi	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
W(_308.8	highway	tertiary	Weidestreek (Luik)	1	0.488555681969838	0	3	1.3643696308136	1	254716.756964193	159230.52940924
W(_311	highway	unclassified	Weidestreek (Luik)	1	0.202661807077177	0	3	1.36330378055573	1	253851.471109346	159576.312899847
W(_316	highway	track	Weidestreek (Luik)	1	0.29906350587621	0	3	1.44488370418549	1	253086.010698422	159769.734480591
W(_316.1	highway	track	Weidestreek (Luik)	1	0.370179513186971	0	3	1.43390822410583	1	253044.984580003	159740.943731184
W(_316.2	highway	track	Weidestreek (Luik)	1	0.413150137710165	0	3	1.41807174682617	1	253004.06948075	159711.407089929
W(_316.3	highway	track	Weidestreek (Luik)	1	0.491264863200602	0	3	1.40135276317596	1	252959.024179915	159688.513577416
W(_320	highway	track	Weidestreek (Luik)	1	0.423008547189164	0	3	1.35730791091919	1	254808.268445365	158837.755156305
W(_320.1	highway	track	Weidestreek (Luik)	1	0.433619507010246	0	3	1.37102103233337	1	254843.096545381	158868.103850282
W(_320.2	highway	track	Weidestreek (Luik)	1	0.473429420097362	0	3	1.38496446609497	1	254874.476147352	158902.04492473
W(_320.3	highway	track	Weidestreek (Luik)	1	0.516400044620542	0	3	1.38129949569702	1	254903.0337108	158938.453071278
W(_323	highway	track	Weidestreek (Luik)	1	0.580893608922534	0	3	1.35245037078857	1	253296.91269541	158006.009604225
W(_323.1	highway	track	Weidestreek (Luik)	1	0.578635957896794	0	3	1.3625727891922	1	253274.85230375	158057.111347674
W(_324	highway	track	Weidestreek (Luik)	1	0.416611869283013	0	3	1.46356153488159	1	252494.493073707	158836.355118982
W(_324.1	highway	track	Weidestreek (Luik)	1	0.503531433773804	0	3	1.44939982891083	1	252511.197683858	158888.256977032
W(_324.2	highway	track	Weidestreek (Luik)	1	0.583076004914123	0	3	1.45084083080292	1	252493.595402345	158941.037140436
W(_324.3	highway	track	Weidestreek (Luik)	1	0.600459917812202	0	3	1.44682216644287	1	252483.796624827	158995.970201144
W(_329.10	highway	track	Weidestreek (Luik)	1	0.347076217690247	0	3	1.45767509937286	1	252975.486327482	157400.036313177
W(_329.11	highway	track	Weidestreek (Luik)	1	0.41299962764185	0	3	1.46428513526917	1	252926.505384545	157411.119250236
W(_329.12	highway	track	Weidestreek (Luik)	1	0.477794212080587	0	3	1.46570634841919	1	252883.584813997	157432.759789488
W(_329.13	highway	track	Weidestreek (Luik)	1	0.445208782275657	0	3	1.45297062397003	1	252881.554725487	157482.454474221
W(_329.14	highway	track	Weidestreek (Luik)	1	0.38658511064066	0	3	1.44171226024628	1	252883.047700204	157532.679014745
W(_329.15	highway	track	Weidestreek (Luik)	1	0.307191049568824	0	3	1.43310177326202	1	252880.705006083	157582.851880714
W(_329.16	highway	track	Weidestreek (Luik)	1	0.247664317523572	0	3	1.42624747753143	1	252871.083970799	157632.148365237
W(_329.17	highway	track	Weidestreek (Luik)	1	0.299740801183935	0	3	1.4210330247879	1	252872.633186372	157682.106259084
W(_329.18	highway	track	Weidestreek (Luik)	1	0.315469103329876	0	3	1.41965961456299	1	252895.843088447	157726.401089575
W(_329.19	highway	track	Weidestreek (Luik)	1	0.386133580435519	0	3	1.42143499851227	1	252907.295763701	157774.478721951
W(_329.20	highway	track	Weidestreek (Luik)	1	0.40953789606902	0	3	1.43042385578156	1	252918.125708528	157823.458966717
W(_329.21	highway	track	Weidestreek (Luik)	1	0.349484378784308	0	3	1.44482278823853	1	252944.169914884	157865.835383843
W(_329.22	highway	track	Weidestreek (Luik)	1	0.294924478995656	0	3	1.45882332324982	1	252972.500109798	157906.512463342
W(_329.5	highway	track	Weidestreek (Luik)	1	0.573744380674198	0	3	1.47684872150421	1	253158.916755985	157285.443256608
W(_329.6	highway	track	Weidestreek (Luik)	1	0.585709931110863	0	3	1.45772862434387	1	253139.464911998	157331.78772859
W(_329.7	highway	track	Weidestreek (Luik)	1	0.572916575298322	0	3	1.44640278816223	1	253119.271329072	157377.783603257
W(_329.8	highway	track	Weidestreek (Luik)	1	0.502327353226866	0	3	1.45425128936768	1	253074.109418176	157392.369053665
W(_329.9	highway	track	Weidestreek (Luik)	1	0.296053304508512	0	3	1.46164691448212	1	253024.129465717	157387.765608806
W(_334	highway	unclassified	Weidestreek (Luik)	1	0.194308498281891	0	3	1.36137700080872	0	256986.875644886	162528.818836318
W(_340	highway	unclassified	Weidestreek (Luik)	1	0.358891258058216	0	3	1.35514342784882	1	253341.155740082	161041.15522658
W(_340.1	highway	unclassified	Weidestreek (Luik)	1	0.429179459992963	0	3	1.4008150100708	1	253350.582842374	161093.46567974
W(_345	highway	track	Weidestreek (Luik)	1	0.551619400622182	0	3	1.38514840602875	1	252670.624964089	160538.764315684
W(_345.1	highway	track	Weidestreek (Luik)	1	0.424739412975567	0	3	1.37771224975586	1	252498.117228223	160578.101280028
W(_345.1.1	highway	track	Weidestreek (Luik)	1	0.394562144264847	0	3	1.37889695167542	1	252445.895644364	160585.321618249
W(_346	highway	tertiary	Weidestreek (Luik)	1	0.233591626129784	0	3	1.35468351840973	1	253334.669127053	160399.928661139
W(_349.2.2	highway	unclassified	Weidestreek (Luik)	1	0.482685789302963	0	3	1.37707555294037	1	252815.12730911	161634.029378338
W(_349.2.3	highway	unclassified	Weidestreek (Luik)	1	0.510229131816896	0	3	1.37544178962708	1	252861.046032771	161606.026936023
W(_349.2.4	highway	unclassified	Weidestreek (Luik)	1	0.560047964451708	0	3	1.37250518798828	1	252889.303686659	161564.308853205
W(_351	highway	unclassified	Weidestreek (Luik)	1	0.274981894934998	0	3	1.4101893901825	1	256426.331089979	158874.257006333
W(_354.1	highway	track	Weidestreek (Luik)	1	0.614156334035086	0	4	1.51945209503174	1	249477.511011107	161037.031062286
W(_356.1	highway	track	Weidestreek (Luik)	1	0.370179513187007	0	3	1.49100482463837	1	249425.180400103	161266.693289263
W(_356.10	highway	track	Weidestreek (Luik)	1	0.391326177794679	0	3	1.49420058727264	1	249033.106983346	161444.324045845
W(_356.11	highway	track	Weidestreek (Luik)	1	0.355128506348668	0	3	1.50358140468597	1	248982.695135155	161447.621553812
W(_356.12	highway	track	Weidestreek (Luik)	1	0.543040326724334	0	3	1.49892520904541	1	248932.357424688	161451.82737583
W(_356.14	highway	track	Weidestreek (Luik)	1	0.348430808305656	0	3	1.48755931854248	1	248833.181414066	161470.707080132
W(_356.15	highway	track	Weidestreek (Luik)	1	0.512486782842611	0	3	1.47533619403839	1	248783.9403254	161482.004061743
W(_356.16	highway	track	Weidestreek (Luik)	1	0.527086259475914	0	3	1.46833431720734	1	248734.027198849	161489.630671499
W(_356.17	highway	track	Weidestreek (Luik)	1	0.434296802317975	0	3	1.45980679988861	1	248683.619625867	161492.59110098
W(_356.2	highway	track	Weidestreek (Luik)	1	0.308244620047553	0	3	1.48411810398102	1	249397.139358242	161308.545538372
W(_356.3	highway	track	Weidestreek (Luik)	1	0.282507398354044	0	3	1.48227381706238	1	249361.204748677	161344.040689522
W(_356.4	highway	track	Weidestreek (Luik)	1	0.297708915260717	0	3	1.4786102771759	1	249324.005206563	161378.219612061
W(_356.5	highway	track	Weidestreek (Luik)	1	0.231333975104046	0	3	1.4762134552002	1	249281.434300177	161404.279663035
W(_356.6	highway	track	Weidestreek (Luik)	1	0.28325994869605	0	3	1.48435580730438	1	249232.167619097	161415.417304247
W(_356.7	highway	track	Weidestreek (Luik)	1	0.319457620142052	0	3	1.48308801651001	1	249182.74097793	161425.867465135
W(_356.8	highway	track	Weidestreek (Luik)	1	0.347151472724406	0	3	1.48276019096375	1	249133.567136596	161437.450914352
W(_356.9	highway	track	Weidestreek (Luik)	1	0.381994553554984	0	3	1.48511075973511	1	249083.587916997	161443.143879837
W(_357.1	highway	track	Weidestreek (Luik)	1	0.261435988780495	0	3	1.41088926792145	1	248548.333565727	161546.780135789
W(_357.2	highway	track	Weidestreek (Luik)	1	0.285367089653421	0	3	1.40201187133789	1	248543.446737711	161597.198741373
W(_357.3	highway	track	Weidestreek (Luik)	1	0.216132458197426	0	3	1.38122797012329	1	248527.447973352	161644.24298667
W(_37	highway	tertiary	Weidestreek (Luik)	1	0.363030284938806	0	3	1.37876117229462	1	250547.112617662	161043.1871934
W(_37.1	highway	tertiary	Weidestreek (Luik)	1	0.349183358647673	0	3	1.40330755710602	1	251082.125498703	160899.009298105
W(_37.1.1	highway	tertiary	Weidestreek (Luik)	1	0.315694868432585	0	3	1.39482843875885	1	251123.460351442	160877.48100537
W(_37.1.2	highway	tertiary	Weidestreek (Luik)	1	0.336540512903442	0	3	1.38486051559448	1	251166.352671702	160859.251567048
W(_37.1.3	highway	tertiary	Weidestreek (Luik)	1	0.367094056785117	0	3	1.37674200534821	1	251209.955994314	160842.758918957
W(_37.1.4	highway	tertiary	Weidestreek (Luik)	1	0.373641244759692	0	3	1.36192142963409	1	251254.108948646	160827.790042872
W(_37.1.5	highway	tertiary	Weidestreek (Luik)	1	0.329015009484292	0	3	1.36647081375122	1	251298.465045555	160813.428456711
W(_37.10	highway	tertiary	Weidestreek (Luik)	1	0.233591626129779	0	3	1.40836119651794	1	250975.341935218	160947.755849665
W(_37.2	highway	tertiary	Weidestreek (Luik)	1	0.404270043675646	0	3	1.38549840450287	1	250595.679791612	161037.045137121
W(_37.3	highway	tertiary	Weidestreek (Luik)	1	0.480879668482366	0	3	1.39225041866302	1	250644.237865847	161030.834310261
W(_37.4	highway	tertiary	Weidestreek (Luik)	1	0.578259682725832	0	3	1.40680408477783	1	250692.74519295	161024.250988216
W(_37.5	highway	tertiary	Weidestreek (Luik)	1	0.585107890837266	0	3	1.40150880813599	1	250740.999553266	161016.035634198
W(_37.6	highway	tertiary	Weidestreek (Luik)	1	0.514217648629035	0	3	1.39433526992798	1	250789.029832678	161006.581509312
W(_37.7	highway	tertiary	Weidestreek (Luik)	1	0.487502111491202	0	3	1.40379869937897	1	250836.828665056	160996.026183049
W(_37.8	highway	tertiary	Weidestreek (Luik)	1	0.490211292722101	0	3	1.39807748794556	1	250883.889751448	160982.616399367
W(_37.9	highway	tertiary	Weidestreek (Luik)	1	0.467710037498853	0	3	1.40427052974701	1	250930.019602434	160966.259762955
W(_371	highway	track	Weidestreek (Luik)	1	0.308846660321016	0	3	1.37582755088806	1	251618.907496657	160563.801453666
W(_373.3	highway	track	Weidestreek (Luik)	1	0.351591519741697	0	3	1.46002960205078	1	248540.526322979	161236.518242274
W(_373.4	highway	track	Weidestreek (Luik)	1	0.375748385717049	0	3	1.44830358028412	1	248491.555160155	161243.789035585
W(_373.5	highway	track	Weidestreek (Luik)	1	0.433468996941798	0	3	1.42924976348877	1	248445.16684136	161260.699494404
W(_373.6	highway	track	Weidestreek (Luik)	1	0.45273428569475	0	3	1.41740965843201	1	248406.475841453	161290.838445851
W(_38	highway	tertiary	Weidestreek (Luik)	1	0.273777814387943	0	2	1.3457624912262	1	251351.944768497	160802.445682137
W(_380	highway	unclassified	Weidestreek (Luik)	1	0.25323319005367	0	3	1.37435674667358	1	251866.648986591	160009.82186096
W(_381	highway	track	Weidestreek (Luik)	1	0.297182130021339	0	3	1.39670240879059	1	251752.995952369	159794.024678611
W(_381.10	highway	track	Weidestreek (Luik)	1	0.51331458821884	0	3	1.38688838481903	1	251661.017934049	159315.317357346
W(_381.11	highway	track	Weidestreek (Luik)	1	0.531375796424683	0	3	1.37285459041595	1	251668.953309676	159265.58126034
W(_381.12	highway	track	Weidestreek (Luik)	1	0.503155158603043	0	3	1.35466325283051	1	251671.385827998	159215.194077749
W(_381.4	highway	track	Weidestreek (Luik)	1	0.446789137993692	0	3	1.39532482624054	1	251669.809330549	159610.833638308
W(_381.5	highway	track	Weidestreek (Luik)	1	0.457174332712066	0	3	1.3916267156601	1	251652.137846105	159563.584010767
W(_381.6	highway	track	Weidestreek (Luik)	1	0.44641286282263	0	3	1.39359486103058	1	251642.95691843	159514.177777216
W(_381.7	highway	track	Weidestreek (Luik)	1	0.48253527923454	0	3	1.39260339736938	1	251636.691561783	159464.177673011
W(_381.8	highway	track	Weidestreek (Luik)	1	0.512411527808552	0	3	1.39436256885529	1	251640.419304878	159413.937343376
W(_381.9	highway	track	Weidestreek (Luik)	1	0.509627091543355	0	3	1.3914407491684	1	251651.885546021	159364.893245658
W(_383	highway	track	Weidestreek (Luik)	1	0.417063399488132	0	3	1.3713663816452	1	251976.329040647	159958.075020063
W(_383.1	highway	track	Weidestreek (Luik)	1	0.411193506821213	0	3	1.37386476993561	1	251949.396338243	159920.83401999
W(_383.2	highway	track	Weidestreek (Luik)	1	0.401259842307948	0	3	1.37910008430481	1	251921.450973672	159884.464961275
W(_383.3	highway	track	Weidestreek (Luik)	1	0.439564654711244	0	3	1.37892162799835	1	251891.670119432	159849.564260013
W(_385	highway	track	Weidestreek (Luik)	1	0.169925867203897	0	3	1.36001944541931	1	251878.880969492	159154.336250838
W(_388.2	highway	track	Weidestreek (Luik)	1	0.123117235936979	0	3	1.38168931007385	1	251856.182892911	159634.578599725
W(_388.3	highway	track	Weidestreek (Luik)	1	0.288151525918392	0	3	1.38267350196838	1	251874.461300912	159675.376934594
W(_389	highway	unclassified	Weidestreek (Luik)	1	0.414881003496625	0	3	1.36970067024231	1	252625.99954138	159115.141439446
W(_391	highway	tertiary	Weidestreek (Luik)	1	0.495178124978662	0	3	1.38079607486725	1	253120.351010105	158387.906065956
W(_391.1	highway	tertiary	Weidestreek (Luik)	1	0.379210117289937	0	3	1.36106836795807	1	253288.717947134	157830.17499905
W(_391.10	highway	tertiary	Weidestreek (Luik)	1	0.607082360821164	0	3	1.38020861148834	1	253245.359569557	158025.732943564
W(_391.11	highway	tertiary	Weidestreek (Luik)	1	0.57517422632409	0	3	1.38295304775238	1	253248.455994453	157977.721596427
W(_391.2	highway	tertiary	Weidestreek (Luik)	1	0.259855633062481	0	3	1.36071944236755	1	253470.719323218	157585.517746785
W(_391.2.1	highway	tertiary	Weidestreek (Luik)	1	0.283786733935313	0	3	1.36170983314514	1	253511.584655914	157556.18946458
W(_391.3	highway	tertiary	Weidestreek (Luik)	1	0.533332427313696	0	3	1.39253044128418	1	253138.993964977	158343.569077045
W(_391.4	highway	tertiary	Weidestreek (Luik)	1	0.546577313331224	0	3	1.39846205711365	1	253156.470537538	158298.744455323
W(_391.5	highway	tertiary	Weidestreek (Luik)	1	0.564638521537293	0	3	1.40590155124664	1	253174.097002225	158253.978613918
W(_391.6	highway	tertiary	Weidestreek (Luik)	1	0.575174226323893	0	3	1.40090107917786	1	253191.749411594	158209.22294674
W(_391.7	highway	tertiary	Weidestreek (Luik)	1	0.575399991426649	0	3	1.38876903057098	1	253209.401820963	158164.467279562
W(_392	highway	tertiary	Weidestreek (Luik)	1	0.49653271559423	0	3	1.35550761222839	1	252878.577636399	158705.008564186
W(_392.1	highway	tertiary	Weidestreek (Luik)	1	0.463495755584118	0	3	1.37103283405304	1	252963.648194027	158586.404070442
W(_403	highway	unclassified	Weidestreek (Luik)	1	0.360396358741959	0	3	1.42182636260986	0	255713.486629056	162206.094696638
W(_406	highway	track	Weidestreek (Luik)	1	0.358891258058247	0	3	1.44174039363861	1	249777.312111194	161175.232298023
W(_407	highway	unclassified	Weidestreek (Luik)	1	0.344668056596055	0	3	1.35919034481049	1	249856.019525155	161359.274627903
W(_41	highway	tertiary	Weidestreek (Luik)	1	0.395841479846183	0	4	1.51615393161774	1	253017.826669147	160167.257494443
W(_414	highway	unclassified	Weidestreek (Luik)	1	0.146220531433644	0	3	1.38120710849762	1	255579.413686443	161990.769106778
W(_414.1	highway	unclassified	Weidestreek (Luik)	1	0.198748545299201	0	3	1.40261566638947	1	255515.612969291	162129.965034141
W(_420	highway	track	Weidestreek (Luik)	1	0.57088468937518	0	3	1.47604203224182	0	257695.723970468	159507.947397826
W(_420.1	highway	track	Weidestreek (Luik)	1	0.544620682442366	0	4	1.51577639579773	0	257662.25182844	159471.486636926
W(_420.2	highway	track	Weidestreek (Luik)	1	0.46214116496875	0	4	1.52968215942383	0	257628.519148379	159435.251645927
W(_420.3	highway	track	Weidestreek (Luik)	1	0.432189661360555	0	4	1.54103076457977	0	257594.786468317	159399.016654928
W(_420.4	highway	track	Weidestreek (Luik)	1	0.4027649429918	0	4	1.5429276227951	1	257561.472330267	159362.39691548
W(_420.5	highway	track	Weidestreek (Luik)	1	0.42398686263377	0	4	1.54398596286774	1	257528.198550272	159325.740076533
W(_420.6	highway	track	Weidestreek (Luik)	1	0.437608023822446	0	4	1.54488778114319	1	257493.829204123	159290.108418527
W(_420.7	highway	track	Weidestreek (Luik)	1	0.431437111018621	0	4	1.54445374011993	1	257459.52399628	159254.415962114
W(_420.8	highway	track	Weidestreek (Luik)	1	0.442198580907986	0	4	1.54138791561127	1	257425.784532596	159218.18728746
W(_420.9	highway	track	Weidestreek (Luik)	1	0.412397587368238	0	4	1.54169738292694	1	257392.045068913	159181.958612807
W(_421	highway	unclassified	Weidestreek (Luik)	1	0.301998452209627	0	3	1.39951467514038	1	256872.596934433	158785.939125595
W(_421.1	highway	unclassified	Weidestreek (Luik)	1	0.318027774492455	0	3	1.41368365287781	1	256887.079868885	158734.356647704
W(_421.3	highway	unclassified	Weidestreek (Luik)	1	0.351064734502397	0	3	1.44789636135101	1	256915.827061962	158631.352318444
W(_422	highway	unclassified	Weidestreek (Luik)	1	0.322543076543924	0	3	1.46142768859863	1	256959.968910722	158638.160204168
W(_422.1	highway	unclassified	Weidestreek (Luik)	1	0.273476794251096	0	3	1.4602644443512	1	256983.760704803	158686.241104761
W(_422.2	highway	unclassified	Weidestreek (Luik)	1	0.283485713798493	0	3	1.46506369113922	1	257009.486812172	158733.123560148
W(_422.3	highway	unclassified	Weidestreek (Luik)	1	0.371985634007528	0	3	1.48194766044617	1	257057.931962089	158750.677702818
W(_423	highway	unclassified	Weidestreek (Luik)	1	0.455593976994144	0	3	1.46748054027557	0	257741.242479005	159494.693770739
W(_423.1	highway	unclassified	Weidestreek (Luik)	1	0.389896332145035	0	3	1.46466016769409	0	257920.618229393	159250.466969918
W(_423.1.1	highway	unclassified	Weidestreek (Luik)	1	0.421653956573749	0	3	1.45840501785278	0	257950.23078071	159210.987448951
W(_423.1.2	highway	unclassified	Weidestreek (Luik)	1	0.439940929882283	0	3	1.46366667747498	0	257979.843332028	159171.507927985
W(_423.2	highway	unclassified	Weidestreek (Luik)	1	0.422707527052328	0	3	1.47075867652893	0	257768.362225245	159455.341218582
W(_423.3	highway	unclassified	Weidestreek (Luik)	1	0.538976554877969	0	3	1.47988653182983	0	257796.035857449	159416.379787453
W(_423.4	highway	unclassified	Weidestreek (Luik)	1	0.469064628114294	0	3	1.47332799434662	0	257824.542351291	159378.022630065
W(_423.5	highway	unclassified	Weidestreek (Luik)	1	0.435651392933377	0	3	1.46519434452057	0	257853.326614472	159339.870694457
W(_424	highway	unclassified	Weidestreek (Luik)	1	0.566595152426221	0	3	1.46159207820892	0	258010.453708823	159131.061839659
W(_424.1	highway	unclassified	Weidestreek (Luik)	1	0.520238051364369	0	3	1.46579992771149	0	258042.061911095	159089.649183976
W(_424.2	highway	unclassified	Weidestreek (Luik)	1	0.492544198781968	0	3	1.47370028495789	0	258073.670113367	159048.236528292
W(_424.3	highway	unclassified	Weidestreek (Luik)	1	0.546502058297238	0	3	1.46060025691986	0	258105.29931027	159006.839986444
W(_426	highway	tertiary	Weidestreek (Luik)	1	0.386585110640581	0	3	1.42028272151947	1	256778.025116565	159064.38658641
W(_426.1	highway	tertiary	Weidestreek (Luik)	1	0.442198580908092	0	3	1.43910372257233	1	256792.894754081	159111.696333986
W(_426.10	highway	tertiary	Weidestreek (Luik)	1	0.5448464475449	0	3	1.47930371761322	1	256923.953807541	159538.340976578
W(_426.11	highway	tertiary	Weidestreek (Luik)	1	0.574120655845299	0	3	1.47642171382904	1	256940.750736198	159584.983314407
W(_426.12	highway	tertiary	Weidestreek (Luik)	1	0.621456072351689	0	3	1.47293853759766	1	256960.641059541	159630.400102643
W(_426.13	highway	tertiary	Weidestreek (Luik)	1	0.630110401283815	0	3	1.46827793121338	1	256982.14135824	159675.0758678
W(_426.14	highway	tertiary	Weidestreek (Luik)	1	0.581269884093369	0	3	1.46268022060394	1	257004.719631322	159719.227762294
W(_426.15	highway	tertiary	Weidestreek (Luik)	1	0.561929340306415	0	3	1.45464730262756	1	257027.847081551	159763.096194925
W(_426.16	highway	tertiary	Weidestreek (Luik)	1	0.564262246366268	0	3	1.43491077423096	1	257050.974531781	159806.964627557
W(_426.17	highway	tertiary	Weidestreek (Luik)	1	0.542588796519046	0	3	1.42195415496826	1	257073.90951584	159850.933641056
W(_426.18	highway	tertiary	Weidestreek (Luik)	1	0.514142393594916	0	3	1.40758585929871	1	257096.719234033	159894.968117226
W(_426.2	highway	tertiary	Weidestreek (Luik)	1	0.514518668765923	0	3	1.45343554019928	1	256807.465665483	159159.098035055
W(_426.3	highway	tertiary	Weidestreek (Luik)	1	0.585408910974074	0	3	1.46318018436432	1	256821.774790401	159206.580318906
W(_426.4	highway	tertiary	Weidestreek (Luik)	1	0.591730333846191	0	3	1.47761559486389	1	256836.083915318	159254.062602757
W(_426.5	highway	tertiary	Weidestreek (Luik)	1	0.520012286261635	0	3	1.48497879505157	1	256850.672799989	159301.45946121
W(_426.6	highway	tertiary	Weidestreek (Luik)	1	0.500521232406346	0	3	1.48696112632751	1	256865.329001499	159348.835764284
W(_426.7	highway	tertiary	Weidestreek (Luik)	1	0.612651233351421	0	3	1.48595976829529	1	256879.98520301	159396.212067357
W(_426.8	highway	tertiary	Weidestreek (Luik)	1	0.711686858346912	0	3	1.48357439041138	1	256894.64140452	159443.588370431
W(_426.9	highway	tertiary	Weidestreek (Luik)	1	0.69896875756864	0	3	1.47772431373596	1	256909.29760603	159490.964673504
W(_427	highway	track	Weidestreek (Luik)	1	0.439715164779673	0	4	1.52458763122559	1	256542.491361278	159300.446419232
W(_427.1	highway	track	Weidestreek (Luik)	1	0.515421729176119	0	4	1.52738881111145	1	256553.442523015	159348.326926844
W(_427.10	highway	track	Weidestreek (Luik)	1	0.559897454383243	0	4	1.54245865345001	1	256747.641364845	159720.275190127
W(_427.11	highway	track	Weidestreek (Luik)	1	0.458528923327505	0	4	1.54163765907288	1	256749.962066623	159769.126293521
W(_427.12	highway	track	Weidestreek (Luik)	1	0.43377001707869	0	4	1.53961956501007	1	256744.451474951	159818.023692629
W(_427.13	highway	track	Weidestreek (Luik)	1	0.466129681780951	0	4	1.53193461894989	1	256736.147565185	159865.959852312
W(_427.14	highway	track	Weidestreek (Luik)	1	0.467333762328048	0	4	1.51269817352295	1	256707.631862126	159906.059941747
W(_427.15	highway	track	Weidestreek (Luik)	1	0.419396305548088	0	3	1.49950575828552	1	256677.994541783	159945.307462984
W(_427.16	highway	track	Weidestreek (Luik)	1	0.310803291210009	0	3	1.47847878932953	1	256643.629242932	159980.450924012
W(_427.18	highway	track	Weidestreek (Luik)	1	0.275282915071707	0	3	1.44843029975891	1	256688.064060308	160055.492968585
W(_427.19	highway	track	Weidestreek (Luik)	1	0.245331411463607	0	3	1.44390141963959	1	256720.349185073	160092.627573602
W(_427.2	highway	track	Weidestreek (Luik)	1	0.696635851508839	0	4	1.536465883255	1	256562.614385157	159396.55373039
W(_427.20	highway	track	Weidestreek (Luik)	1	0.168119746383342	0	3	1.43840825557709	1	256745.198115966	160134.309816784
W(_427.22	highway	track	Weidestreek (Luik)	1	0.217637558881172	0	3	1.4475462436676	1	256820.377095462	160144.905059476
W(_427.23	highway	track	Weidestreek (Luik)	1	0.250749773925401	0	3	1.45274043083191	1	256865.369878528	160125.062079933
W(_427.24	highway	track	Weidestreek (Luik)	1	0.382145063623464	0	3	1.45399498939514	1	256911.677443855	160108.506666737
W(_427.25	highway	track	Weidestreek (Luik)	1	0.468838863011695	0	3	1.44689476490021	1	256956.751104477	160088.854122834
W(_427.26	highway	track	Weidestreek (Luik)	1	0.44709015813042	0	3	1.43865191936493	1	256997.95294112	160063.294930081
W(_427.27	highway	track	Weidestreek (Luik)	1	0.436479198309507	0	3	1.41464650630951	1	257038.672768246	160037.865647231
W(_427.28	highway	track	Weidestreek (Luik)	1	0.369502217879308	0	3	1.38989543914795	1	257081.215093884	160014.069192599
W(_427.3	highway	track	Weidestreek (Luik)	1	0.732607757852115	0	4	1.54493868350983	1	256568.658027808	159445.294701228
W(_427.4	highway	track	Weidestreek (Luik)	1	0.530849011185294	0	4	1.54803514480591	1	256580.921987157	159492.86663286
W(_427.5	highway	track	Weidestreek (Luik)	1	0.441671795668707	0	4	1.55079817771912	1	256601.49829979	159537.085034316
W(_427.6	highway	track	Weidestreek (Luik)	1	0.435425627830773	0	4	1.5501446723938	1	256634.609482622	159573.318567525
W(_427.7	highway	track	Weidestreek (Luik)	1	0.471397534174211	0	4	1.54964065551758	1	256673.772125327	159603.109759775
W(_427.8	highway	track	Weidestreek (Luik)	1	0.547856648912555	0	4	1.54460597038269	1	256714.897029908	159630.083123907
W(_427.9	highway	track	Weidestreek (Luik)	1	0.660287669994412	0	4	1.54227614402771	1	256738.97494436	159671.871180048
W(_433	highway	tertiary	Weidestreek (Luik)	1	0.344592801561891	0	3	1.35961616039276	1	257146.326218145	160358.800621428
W(_433.1	highway	tertiary	Weidestreek (Luik)	1	0.427072319035423	0	3	1.37179744243622	1	257118.978654435	160398.200812502
W(_433.2	highway	tertiary	Weidestreek (Luik)	1	0.344668056596188	0	3	1.37986707687378	1	257091.641758246	160437.608388994
W(_449.1.3	highway	track	Weidestreek (Luik)	1	0.482234259097788	0	4	1.54301774501801	0	249034.555384707	164206.319413646
W(_449.1.4	highway	track	Weidestreek (Luik)	1	0.441521285600382	0	4	1.5409904718399	0	249030.747840395	164154.806205716
W(_449.1.5	highway	track	Weidestreek (Luik)	1	0.443929446694418	0	4	1.53294086456299	0	249031.998976206	164103.232353418
W(_449.1.6	highway	track	Weidestreek (Luik)	1	0.496683225662496	0	4	1.51383793354034	0	249034.997980637	164051.66535416
W(_449.1.7	highway	track	Weidestreek (Luik)	1	0.502402608261058	0	3	1.47769010066986	0	249037.996985069	164000.098354902
W(_449.1.8	highway	track	Weidestreek (Luik)	1	0.512185762705988	0	3	1.40549218654633	0	249040.9959895	163948.531355643
W(_453.1	highway	tertiary	Weidestreek (Luik)	1	0.372813439383659	0	3	1.43618452548981	1	252318.632353449	160146.629850318
W(_47	highway	tertiary	Weidestreek (Luik)	1	0.31238364692806	0	3	1.44355320930481	1	254924.39174931	160821.655534917
W(_47.1	highway	tertiary	Weidestreek (Luik)	1	0.169248571896199	0	3	1.47194159030914	1	255205.116025101	160957.467491691
W(_47.2	highway	tertiary	Weidestreek (Luik)	1	0.325553277911555	0	3	1.48012185096741	1	255368.887102143	161036.630816168
W(_47.2.1	highway	tertiary	Weidestreek (Luik)	1	0.252856914882685	0	3	1.48612773418427	1	255412.744552087	161057.860008204
W(_47.2.2	highway	tertiary	Weidestreek (Luik)	1	0.221776585761702	0	3	1.49536740779877	1	255456.602002032	161079.08920024
W(_47.3	highway	tertiary	Weidestreek (Luik)	1	0.27678801575559	0	3	1.50875008106232	1	255648.120271631	161183.34480707
W(_47.3.1	highway	tertiary	Weidestreek (Luik)	1	0.430985580813545	0	3	1.49753093719482	1	255689.827947193	161212.670543563
W(_47.3.2	highway	tertiary	Weidestreek (Luik)	1	0.463571010618336	0	3	1.49097120761871	1	255731.533803398	161241.998869756
W(_47.3.3	highway	tertiary	Weidestreek (Luik)	1	0.493146239055545	0	3	1.48929917812347	1	255773.219557904	161271.355702573
W(_47.3.4	highway	tertiary	Weidestreek (Luik)	1	0.485470225567968	0	3	1.48516869544983	1	255814.849181963	161300.792135099
